425839,"['lat=29.941', 'lng=-89.961']"
244996,"['lat=32.532093', 'lng=-84.955889']"
130930,"['lat=42.425847', 'lng=-71.195494']"
225930,"['lat=29.88482', 'lng=-97.94170']"
132684,"['lat=31.023562', 'lng=-93.23330']"
635882,"['lat=28.41401', 'lng=-81.24294']"
303006,"['lat=36.15006', 'lng=-86.66685']"
647424,"['lat=47.344888', 'lng=-122.222286']"
311056,"['lat=28.26173', 'lng=-81.43474']"
27000,"['lat=44.93596', 'lng=-93.65771']"
161346,"['lat=33.38649', 'lng=-117.497884']"
54178,"['lat=33.95021', 'lng=-78.04963']"
92185,"['lat=39.25036', 'lng=-84.59397']"
92182,"['lat=28.55283', 'lng=-81.10481']"
643517,"['lat=39.31128', 'lng=-84.3793']"
177464,"['lat=37.274107', 'lng=-121.933594']"
445818,"['lat=35.748', 'lng=-81.696']"
206836,"['lat=39.91031', 'lng=-75.049']"
359147,"['lat=40.134392', 'lng=-75.517048']"
420668,"['lat=33.377', 'lng=-104.52']"
420667,"['lat=33.380', 'lng=-104.53']"
441737,"['lat=40.663', 'lng=-73.724']"
446103,"['lat=43.101', 'lng=-89.486']"
311139,"['lat=30.473862', 'lng=-90.863225']"
286051,"['lat=38.743589', 'lng=-108.070780']"
